order_id,customer_id,customer_email,order_date,order_total,quantity,status,category
ORD-000835,CUST-0117,grace911@yahoo.com,2024-05-25 00:00:00,26.91,14,shipped,Food
ORD-000836,CUST-0130,eve394@company.com,2024-02-02 00:00:00,13.06,15,returned,Electronics
ORD-000837,CUST-0123,grace607@company.com,2024-06-30 00:00:00,57.81,8,completed,Food
ORD-000838,CUST-0063,alice70@outlook.com,2024-08-24 00:00:00,29.69,4,shipped,Sports
ORD-000839,CUST-0050,alice285@yahoo.com,2024-04-13 00:00:00,12.87,16,INVALID_STATUS,Books
ORD-000840,CUST-0157,frank398@company.com,2024-01-06 00:00:00,,15,completed,Sports
ORD-000841,CUST-0069,bob783@outlook.com,2024-10-23 00:00:00,117.16,10,cancelled,Sports
ORD-000842,CUST-0110,hank817@company.com,2024-04-21 00:00:00,11.75,6,cancelled,Food
ORD-000843,CUST-0040,bob273@yahoo.com,2024-08-08 00:00:00,12.28,2,returned,Clothing
ORD-000844,CUST-0086,bob154@outlook.com,2024-03-03 00:00:00,12.91,16,shipped,Home
ORD-000845,CUST-0106,frank741@company.com,2024-04-11 00:00:00,87.04,2,completed,Electronics
ORD-000846,CUST-0125,frank671@yahoo.com,2024-12-08 00:00:00,11.03,2,cancelled,Sports
ORD-000347,CUST-0105,diana61@outlook.com,2024-02-23 00:00:00,28.91,8,returned,Food
ORD-000848,CUST-0072,alice874@gmail.com,2024-07-01 00:00:00,31.32,7,pending,Sports
ORD-000849,CUST-0192,alice543@yahoo.com,2024-04-06 00:00:00,17.24,12,shipped,Electronics
ORD-000850,CUST-0103,frank33@outlook.com,2024-08-06 00:00:00,57.36,18,pending,Books
ORD-000851,CUST-0161,hank25@yahoo.com,2024-04-17 00:00:00,15.29,5,shipped,Electronics
ORD-000852,CUST-0147,charlie388@company.com,2024-10-13 00:00:00,45.94,16,completed,Electronics
ORD-000853,CUST-0112,frank311@yahoo.com,2024-03-20 00:00:00,5.34,10,returned,Home
ORD-000854,CUST-0177,grace230@company.com,2024-03-30 00:00:00,28.33,1,completed,Clothing
ORD-000855,CUST-0026,frank301@outlook.com,2024-07-26 00:00:00,135.24,4,pending,Sports
ORD-000856,CUST-0184,eve250@outlook.com,2024-03-28 00:00:00,25.46,1,returned,Clothing
ORD-000857,CUST-0170,invalid-email-857,2024-11-14 00:00:00,216.34,17,completed,Books
ORD-000858,CUST-0101,frank989@gmail.com,2024-03-04 00:00:00,21.19,17,completed,Sports
ORD-000859,CUST-0146,grace252@company.com,2024-03-05 00:00:00,12.95,13,completed,Clothing
ORD-000860,CUST-0104,alice355@outlook.com,2024-10-13 00:00:00,6.43,7,pending,Books
ORD-000861,CUST-0054,eve308@yahoo.com,2024-09-17 00:00:00,8.15,18,completed,Food
ORD-000862,CUST-0160,invalid-email-862,2024-03-28 00:00:00,91.14,11,cancelled,Home
ORD-000863,CUST-0049,charlie198@outlook.com,2024-11-13 00:00:00,5.34,15,shipped,Books
ORD-000864,CUST-0063,charlie554@yahoo.com,2024-06-10 00:00:00,31.18,10,cancelled,Clothing
ORD-000865,CUST-0104,alice57@gmail.com,2024-04-07 00:00:00,68.59,1,pending,Electronics
ORD-000866,CUST-0167,diana529@gmail.com,2024-07-01 00:00:00,14.34,19,pending,Sports
ORD-000867,CUST-0077,hank533@company.com,2024-10-12 00:00:00,7.81,10,completed,Home
ORD-000868,CUST-0099,grace175@yahoo.com,2024-06-06 00:00:00,42.17,5,returned,Clothing
ORD-000869,CUST-0009,grace773@yahoo.com,2024-12-10 00:00:00,144.33,14,cancelled,Food
ORD-000870,CUST-0024,grace187@outlook.com,2024-03-21 00:00:00,167.43,2,pending,Home
ORD-000871,CUST-0012,alice532@yahoo.com,2024-06-22 00:00:00,118.81,8,shipped,Books
ORD-000872,CUST-0015,diana836@company.com,2026-11-02 13:41:07,8.1,16,pending,Clothing
ORD-000873,CUST-0173,hank508@outlook.com,2024-05-05 00:00:00,8.77,14,cancelled,Electronics
ORD-000471,CUST-0168,frank698@yahoo.com,2024-08-13 00:00:00,84.29,9,shipped,Electronics
ORD-000875,CUST-0164,hank613@company.com,2024-06-20 00:00:00,144.5,11,shipped,Food
ORD-000876,CUST-0012,frank101@company.com,2024-10-28 00:00:00,43.3,4,completed,Electronics
ORD-000877,CUST-0016,hank89@yahoo.com,2024-05-18 00:00:00,22.98,3,returned,Electronics
ORD-000878,CUST-0056,diana674@company.com,2024-10-31 00:00:00,70.11,15,shipped,Sports
ORD-000879,CUST-0113,eve219@yahoo.com,2024-04-12 00:00:00,58.99,11,completed,Food
ORD-000880,CUST-0067,eve886@company.com,2024-08-16 00:00:00,86.27,4,returned,Home
ORD-000881,CUST-0098,diana554@outlook.com,2024-10-22 00:00:00,18.42,18,completed,Clothing
ORD-000882,CUST-0035,frank514@outlook.com,2024-11-10 00:00:00,90.11,16,pending,Electronics
ORD-000883,CUST-0146,frank93@company.com,2024-01-07 00:00:00,92.61,567,pending,Sports
ORD-000884,CUST-0063,eve637@gmail.com,2024-08-29 00:00:00,112.58,9,returned,Electronics
ORD-000885,CUST-0014,grace713@outlook.com,2024-02-20 00:00:00,23.41,9,completed,Food
ORD-000886,CUST-0148,frank539@yahoo.com,2024-04-06 00:00:00,54.59,2,cancelled,Food
ORD-000887,CUST-0180,eve459@gmail.com,2024-10-06 00:00:00,65.74,5,completed,Electronics
ORD-000888,CUST-0003,eve739@gmail.com,2024-12-10 00:00:00,173.96,14,cancelled,Books
ORD-000889,CUST-0087,frank849@outlook.com,2024-01-20 00:00:00,142.06,16,shipped,Food
ORD-000890,CUST-0165,eve353@outlook.com,2024-06-09 00:00:00,18.08,14,shipped,Clothing
ORD-000855,CUST-0141,diana608@yahoo.com,2024-02-27 00:00:00,40.13,1,shipped,Home
ORD-000892,CUST-0171,eve62@company.com,2024-06-22 00:00:00,12.65,8,completed,Books
ORD-000893,CUST-0083,charlie571@gmail.com,2024-04-30 00:00:00,26.59,8,returned,Books
ORD-000894,CUST-0075,diana730@yahoo.com,2024-09-20 00:00:00,35.27,11,cancelled,Home
ORD-000895,CUST-0142,,2024-05-15 00:00:00,42.69,5,completed,Electronics
ORD-000896,CUST-0031,diana693@gmail.com,2024-07-25 00:00:00,140.48,2,shipped,Electronics
ORD-000897,CUST-0048,bob766@outlook.com,2024-01-01 00:00:00,200.08,12,pending,Clothing
ORD-000898,CUST-0120,frank596@outlook.com,2024-12-23 00:00:00,89.03,10,shipped,Electronics
ORD-000899,CUST-0134,bob609@yahoo.com,2024-05-16 00:00:00,25.77,14,returned,Books
ORD-000900,CUST-0024,alice54@yahoo.com,2024-08-24 00:00:00,81.49,7,shipped,Books
ORD-000901,CUST-0102,grace245@outlook.com,2024-05-14 00:00:00,9.84,13,returned,Food
ORD-000574,CUST-0073,hank220@yahoo.com,2024-06-01 00:00:00,8.96,15,pending,Books
ORD-000903,CUST-0100,eve546@company.com,2024-04-26 00:00:00,96.89,1,cancelled,Home
ORD-000904,CUST-0191,eve462@gmail.com,2024-06-22 00:00:00,12.64,7,shipped,Food
ORD-000905,CUST-0016,bob494@yahoo.com,2024-11-12 00:00:00,91.18,1,returned,Electronics
ORD-000906,CUST-0199,alice270@yahoo.com,2024-11-04 00:00:00,36.92,18,cancelled,Electronics
ORD-000907,CUST-0090,grace543@yahoo.com,2024-01-21 00:00:00,14.74,15,pending,Electronics
ORD-000908,CUST-0154,alice438@outlook.com,2024-01-31 00:00:00,44.73,19,returned,Electronics
ORD-000909,CUST-0085,hank587@yahoo.com,2024-01-12 00:00:00,11.41,16,pending,Clothing
ORD-000910,CUST-0062,eve65@gmail.com,2024-04-16 00:00:00,111.42,8,pending,Food
ORD-000911,CUST-0154,alice312@company.com,2024-08-16 00:00:00,72.83,8,completed,Food
ORD-000912,CUST-0137,bob814@company.com,2024-04-28 00:00:00,39.16,9,cancelled,Clothing
ORD-000913,CUST-0029,eve956@outlook.com,2024-08-21 00:00:00,60.31,6,completed,Books
ORD-000914,CUST-0141,hank431@yahoo.com,2024-12-22 00:00:00,212.34,11,pending,Books
ORD-000915,CUST-0150,hank215@company.com,2024-09-30 00:00:00,17.74,10,returned,Home
ORD-000916,CUST-0078,diana318@gmail.com,2024-01-26 00:00:00,6.68,4,shipped,Sports
ORD-000917,CUST-0185,frank651@yahoo.com,2024-01-12 00:00:00,137.31,15,completed,Books
ORD-000918,CUST-0128,hank556@company.com,2024-11-29 00:00:00,17.67,8,shipped,Food
ORD-000919,CUST-0067,charlie17@gmail.com,2024-03-06 00:00:00,6.47,6,completed,Electronics
ORD-000920,CUST-0003,frank21@company.com,2024-01-15 00:00:00,53.54,3,cancelled,Books
ORD-000921,CUST-0135,,2024-06-05 00:00:00,64.31,1,shipped,Books
ORD-000922,CUST-0042,grace401@outlook.com,2024-04-17 00:00:00,35.26,6,completed,Clothing
ORD-000923,CUST-0151,frank315@gmail.com,2024-06-18 00:00:00,30.22,15,pending,Electronics
ORD-000924,CUST-0105,,2024-09-22 00:00:00,14.86,13,returned,Home
ORD-000925,CUST-0093,charlie492@yahoo.com,2024-11-14 00:00:00,53.06,15,pending,Home
ORD-000926,CUST-0033,hank940@company.com,2026-10-18 13:41:07,55.43,11,cancelled,Home
ORD-000927,CUST-0142,diana569@gmail.com,2024-10-16 00:00:00,6.86,13,cancelled,Books
ORD-000928,CUST-0034,eve617@outlook.com,2024-09-14 00:00:00,75.39,11,completed,Home
ORD-000929,CUST-0084,diana403@outlook.com,2024-11-11 00:00:00,71.87,14,pending,Food
ORD-000930,CUST-0167,eve204@company.com,2024-09-11 00:00:00,10.21,19,shipped,Home
ORD-000931,CUST-0184,eve307@gmail.com,2024-11-05 00:00:00,93.13,11,completed,Home
ORD-000932,CUST-0197,eve149@company.com,2024-09-06 00:00:00,91.71,13,completed,Food
ORD-000933,CUST-0191,diana592@gmail.com,2024-03-20 00:00:00,96.33,17,pending,Clothing
ORD-000934,CUST-0111,bob58@outlook.com,2024-12-21 00:00:00,106.47,3,returned,Electronics
ORD-000935,CUST-0040,eve516@yahoo.com,2024-02-02 00:00:00,29.96,12,cancelled,Clothing
ORD-000936,CUST-0167,grace533@company.com,2024-05-23 00:00:00,83.59,13,shipped,Food
ORD-000937,CUST-0160,bob255@company.com,2024-07-08 00:00:00,17.77,14,cancelled,Food
ORD-000559,CUST-0198,,2024-04-20 00:00:00,203.08,1,completed,Electronics
ORD-000939,CUST-0130,diana872@yahoo.com,2024-06-07 00:00:00,6.74,17,returned,Clothing
ORD-000940,CUST-0029,hank161@yahoo.com,2024-06-26 00:00:00,28.35,12,completed,Electronics
ORD-000941,CUST-0101,hank411@company.com,2024-03-18 00:00:00,54.35,1,returned,Home
ORD-000942,CUST-0090,grace587@outlook.com,2024-10-04 00:00:00,93.61,1,pending,Sports
ORD-000943,CUST-0168,diana912@yahoo.com,2024-08-18 00:00:00,20.46,9,cancelled,Home
ORD-000944,CUST-0079,bob563@outlook.com,2024-01-29 00:00:00,31.07,3,completed,Sports
ORD-000945,CUST-0066,,2024-06-17 00:00:00,227.51,5,returned,Food
ORD-000946,CUST-0016,bob86@gmail.com,2024-05-25 00:00:00,10.98,14,returned,Home
ORD-000947,CUST-0167,diana131@yahoo.com,2024-02-03 00:00:00,23.9,8,completed,Clothing
ORD-000948,CUST-0151,charlie814@company.com,2024-04-15 00:00:00,27.04,15,cancelled,Sports
ORD-000949,CUST-0009,hank538@gmail.com,2024-11-15 00:00:00,46.6,2,pending,Home
ORD-000950,CUST-0087,diana797@outlook.com,2024-05-11 00:00:00,63.31,5,pending,Books
ORD-000951,CUST-0096,bob188@outlook.com,2024-03-19 00:00:00,8.62,7,shipped,Sports
ORD-000952,CUST-0094,alice148@outlook.com,2024-02-20 00:00:00,6.31,7,shipped,Electronics
ORD-000953,CUST-0183,charlie524@outlook.com,2024-01-06 00:00:00,8.63,16,shipped,Food
ORD-000954,CUST-0030,hank12@gmail.com,2024-04-22 00:00:00,38.8,9,cancelled,Food
ORD-000955,CUST-0061,hank910@company.com,2024-02-02 00:00:00,72.25,18,shipped,Clothing
ORD-000956,CUST-0037,alice101@outlook.com,2024-05-29 00:00:00,102.7,5,shipped,Home
ORD-000957,CUST-0049,eve837@gmail.com,2024-06-21 00:00:00,47.81,19,cancelled,Home
ORD-000958,CUST-0181,diana283@gmail.com,2024-02-02 00:00:00,17.6,9,shipped,Electronics
ORD-000959,CUST-0188,alice254@outlook.com,2024-07-07 00:00:00,55.31,11,pending,Home
ORD-000960,CUST-0009,frank128@gmail.com,2024-10-14 00:00:00,47.48,13,completed,Home
ORD-000961,CUST-0126,alice679@gmail.com,2024-07-09 00:00:00,19.48,1,pending,Electronics
ORD-000962,CUST-0047,hank709@gmail.com,2024-08-20 00:00:00,10.31,13,pending,Electronics
ORD-000963,CUST-0039,eve743@outlook.com,2024-06-09 00:00:00,105.91,6,returned,Books
ORD-000964,CUST-0059,charlie100@yahoo.com,2024-10-31 00:00:00,61.19,17,completed,Food
ORD-000965,CUST-0039,grace962@company.com,2024-06-28 00:00:00,55.34,18,pending,Books
ORD-000796,CUST-0098,grace548@outlook.com,2024-06-23 00:00:00,43.14,12,completed,Electronics
ORD-000967,CUST-0199,grace140@outlook.com,2024-05-14 00:00:00,120.8,17,pending,Food
ORD-000968,CUST-0117,bob309@yahoo.com,2024-08-08 00:00:00,80.2,2,cancelled,Food
ORD-000969,CUST-0144,frank133@gmail.com,2024-09-17 00:00:00,-63.73,6,cancelled,Sports
ORD-000970,CUST-0099,charlie210@outlook.com,2024-09-03 00:00:00,18.89,2,shipped,Food
ORD-000971,CUST-0003,charlie467@yahoo.com,2024-01-26 00:00:00,97.18,6,cancelled,Sports
ORD-000972,CUST-0017,alice245@gmail.com,2024-04-27 00:00:00,57.78,13,completed,Food
ORD-000973,CUST-0054,eve534@outlook.com,2024-03-11 00:00:00,43.9,13,returned,Sports
ORD-000974,CUST-0049,grace111@outlook.com,2024-09-27 00:00:00,8.26,3,shipped,Clothing
ORD-000975,CUST-0168,diana488@yahoo.com,2024-06-06 00:00:00,10.28,13,pending,Food
ORD-000976,CUST-0168,hank761@company.com,2024-09-08 00:00:00,25.45,679,cancelled,Books
ORD-000977,CUST-0170,charlie249@company.com,2024-10-16 00:00:00,147.68,18,shipped,Sports
ORD-000978,CUST-0127,diana92@gmail.com,2024-06-19 00:00:00,42.26,19,cancelled,Sports
ORD-000979,CUST-0111,alice592@outlook.com,2024-11-23 00:00:00,5.5,14,shipped,Food
ORD-000980,CUST-0130,alice474@yahoo.com,2024-03-16 00:00:00,167.42,1,completed,Food
ORD-000981,CUST-0081,diana849@gmail.com,2024-07-18 00:00:00,7.51,13,completed,Sports
ORD-000079,CUST-0134,bob858@gmail.com,2024-04-07 00:00:00,58.7,17,pending,Electronics
ORD-000983,CUST-0159,hank372@gmail.com,2024-09-26 00:00:00,10.59,8,shipped,Home
ORD-000984,CUST-0152,diana254@gmail.com,2024-06-03 00:00:00,40.71,11,returned,Food
ORD-000985,CUST-0123,grace910@outlook.com,2024-05-20 00:00:00,79.62,12,completed,Food
ORD-000986,CUST-0012,diana5@yahoo.com,2024-02-18 00:00:00,10.49,19,pending,Clothing
ORD-000987,CUST-0145,alice672@yahoo.com,2024-10-27 00:00:00,60.4,1,shipped,Home
ORD-000988,CUST-0073,eve764@yahoo.com,2024-08-06 00:00:00,116.15,8,pending,Books
ORD-000989,CUST-0148,frank314@company.com,2024-03-13 00:00:00,-9.66,1,completed,Food
ORD-000990,CUST-0108,diana642@company.com,2024-07-22 00:00:00,35.17,16,pending,Food
ORD-000991,CUST-0176,charlie824@yahoo.com,2024-12-25 00:00:00,49.14,13,shipped,Food
ORD-000992,CUST-0068,grace648@company.com,2024-07-08 00:00:00,8.42,6,cancelled,Home
ORD-000993,CUST-0186,eve198@gmail.com,2024-07-28 00:00:00,11.85,8,INVALID_STATUS,Clothing
ORD-000994,CUST-0169,charlie152@outlook.com,2024-09-23 00:00:00,194.2,12,completed,Sports
ORD-000995,CUST-0066,hank139@gmail.com,2024-07-12 00:00:00,12.75,1,shipped,Sports
ORD-000996,CUST-0097,frank244@outlook.com,2024-06-12 00:00:00,69.6,10,shipped,Electronics
ORD-000997,CUST-0106,frank650@outlook.com,2024-09-05 00:00:00,33.55,1,pending,Electronics
ORD-000998,CUST-0153,invalid-email-998,2024-12-25 00:00:00,84.37,19,completed,Food
ORD-000999,CUST-0138,eve70@outlook.com,2024-10-16 00:00:00,23.05,8,cancelled,Clothing
